"id","feat_sampled","feat_sampled_wgt","feat_selected","feat_selected_wgt","imp","imp_wgt"
"79033_at",5,4.79452607043195,1,0.9776732399558,0.2,0.203914469458233
"79641_at",10,9.50354159693534,2,1.96412351770159,0.2,0.206672796416756
"79696_at",15,14.3438658126214,3,2.93404204129344,0.2,0.204550299035266
"79868_at",5,4.67192671573467,1,0.978601560299069,0.2,0.209464236029906
"79876_at",5,4.75656189417085,1,0.953033862696626,0.2,0.200361917683562
"79905_at",5,4.88966632409546,1,0.972729106585934,0.2,0.198935682337358
"79912_at",5,4.78081043744701,1,0.981901179931091,0.2,0.205383834556602
"80155_at",10,9.5612254226699,2,1.92431580946355,0.2,0.201262466304889
"80208_at",5,4.87351062340711,1,0.976825523513908,0.2,0.200435702104
"80213_at",5,4.80989247045609,1,0.956157401676129,0.2,0.198789766621428
"8100_at",5,4.69610535903581,1,0.812675726456921,0.2,0.173053128991931
"8301_at",10,9.65285130215002,2,1.95612783271136,0.2,0.202647670774299
"8336_at",5,4.8185976696964,1,0.975460232652671,0.2,0.202436538494846
"83742_at",5,4.85571192698002,1,0.978850727200937,0.2,0.201587479224643
"84034_at",10,9.56474657435767,2,1.95505447938971,0.2,0.204402120243421
"84219_at",10,9.61507622467936,2,1.95509788665498,0.2,0.203336701755599
"84280_at",5,4.80573144879399,1,0.976186038871081,0.2,0.203129544227041
"84298_at",10,9.68312055362425,2,1.92614688790665,0.2,0.198917991079407
"84630_at",10,9.66317159004284,2,1.95219999962502,0.2,0.202024768103736
"84695_at",10,9.77424499645717,2,1.94601549071759,0.2,0.19909624645412
"84747_at",10,9.51619059146977,2,1.93710351749155,0.2,0.203558713843747
"84856_at",10,9.70615408251339,2,1.93986998310472,0.2,0.199859796847816
"84993_at",5,4.76412777106041,1,0.978792324053081,0.2,0.205450477209854
"8529_at",5,4.86207578754833,1,0.944360947973256,0.2,0.194229993368623
"85459_at",10,9.47034300061652,2,1.95807550646279,0.2,0.206758668227256
"8625_at",5,4.85250708582551,1,0.971260557720816,0.2,0.200156442956659
"8754_at",10,9.6899137888779,2,1.94010820559884,0.2,0.200219346412111
"8842_at",5,4.89937754123427,1,0.982914956923863,0.2,0.200620374456026
"9020_at",5,4.75450523604541,1,0.941307805232391,0.2,0.197982283854908
"9043_at",5,4.90184459712836,1,0.984897710635608,0.2,0.200923895305165
"90506_at",5,4.82926341099156,1,0.974252788420474,0.2,0.201739417693192
"90627_at",5,4.90523014544007,1,0.981812842737603,0.2,0.200156325723127
"90806_at",10,9.74934272964998,2,1.96457497214962,0.2,0.201508453095499
"90956_at",5,4.75743727247337,1,0.933299927255376,0.2,0.196177032675863
"9114_at",5,4.8288228298676,1,0.978994918134188,0.2,0.202739871108717
"9126_at",15,14.5519963078932,3,2.93790397144729,0.2,0.201890098738806
"9181_at",20,19.2097731103951,4,3.82071666658329,0.2,0.198894419243076
"9351_at",5,4.8412036643134,1,0.967968622049428,0.2,0.199943792735832
"9352_at",10,9.6821387196768,2,1.95471077748979,0.2,0.201888325925064
"93974_at",5,4.86043613631649,1,0.969132681669108,0.2,0.199392123358619
"9403_at",10,9.61779364157963,2,1.95819760887046,0.2,0.203601541252121
"94104_at",5,4.8855797803689,1,0.974390453678945,0.2,0.199442133274379
"9445_at",5,4.73537214916444,1,0.916879950667891,0.2,0.193623631213372
"9669_at",10,9.72185601781734,2,1.96087087017615,0.2,0.201697172492829
"9683_at",5,4.78672889702979,1,0.96227178168959,0.2,0.20102909573314
"9704_at",5,4.89922847386473,1,0.979445539723516,0.2,0.199918322843777
"9728_at",15,14.5495894384862,3,2.87606865128119,0.2,0.197673526352125
"9828_at",5,4.89651816860386,1,0.9760955698538,0.2,0.199344827537343
"101927051_at",21,19.8799038927955,4,3.83990779737793,0.19047619047619,0.193155249546731
"1717_at",21,20.33956046815,4,3.91585359900391,0.19047619047619,0.192524002922079
"29088_at",21,20.3666543390333,4,3.85867946186442,0.19047619047619,0.189460644720088
"54552_at",21,20.289324376778,4,3.91551380341147,0.19047619047619,0.192983942229883
"57414_at",21,20.2748966895667,4,3.91107197822791,0.19047619047619,0.192902190236093
"7411_at",21,20.4112581170789,4,3.8990878863257,0.19047619047619,0.191026337718163
"79819_at",21,20.492855329233,4,3.92530676542868,0.19047619047619,0.191545136212875
"961_at",21,20.3634334271039,4,3.89053948359277,0.19047619047619,0.191055182198029
"10423_at",16,15.3878967623842,3,2.9053921867017,0.1875,0.188810220887624
"10430_at",16,15.1499736478828,3,2.92242531057376,0.1875,0.192899695966282
"11198_at",16,15.4505290939789,3,2.93915933918462,0.1875,0.190230335887333
"129401_at",16,15.4266216414006,3,2.92742542506929,0.1875,0.189764518318964
"1374_at",16,15.475477415461,3,2.92483100098497,0.1875,0.188997788078762
"1665_at",16,15.4643993447278,3,2.94315804356059,0.1875,0.190318290284193
"220988_at",16,15.5282310174418,3,2.90914727969681,0.1875,0.187345698066261
"2531_at",16,15.6128343686676,3,2.9421743493232,0.1875,0.188445882397092
"283951_at",16,15.437331456354,3,2.94683250799766,0.1875,0.190890019841139
"284207_at",16,15.5085741335027,3,2.86744233522658,0.1875,0.184894001894869
"28685_at",16,15.2312624128421,3,2.8327089867854,0.1875,0.185979921427723
"388789_at",16,15.424510080675,3,2.86951571655175,0.1875,0.186036101084785
"5290_at",16,15.4604153454497,3,2.82263304631868,0.1875,0.182571618113057
"54502_at",16,15.5864433854092,3,2.92210498156994,0.1875,0.187477342284859
"55002_at",16,15.5957437958642,3,2.93710830292398,0.1875,0.18832755534897
"55159_at",16,15.5161771671305,3,2.88409634996628,0.1875,0.185876734900653
"55359_at",16,15.5969794082699,3,2.93799274831224,0.1875,0.188369341999287
"5691_at",16,15.4808527994918,3,2.93359298142944,0.1875,0.189498151001459
"5965_at",16,15.4818320797189,3,2.93359872616409,0.1875,0.189486535641159
"6414_at",16,15.6142402190969,3,2.93307630832973,0.1875,0.187846239533478
"79731_at",16,15.4204005592392,3,2.77294457781087,0.1875,0.179823122438246
"100129503_at",11,10.4996216430269,2,1.9548223954704,0.181818181818182,0.186180270292755
"10072_at",11,10.6837850413511,2,1.91453322333045,0.181818181818182,0.179199901151169
"10081_at",11,10.5678703872347,2,1.96162667317399,0.181818181818182,0.185621757392436
"105370945_at",11,10.6689582547742,2,1.94961158098656,0.181818181818182,0.182736827198113
"10670_at",11,10.3039550776471,2,1.78849691968972,0.181818181818182,0.173573827351945
"10771_at",11,10.6122724052304,2,1.95748598084611,0.181818181818182,0.184454931620615
"10808_at",11,10.6683473166536,2,1.95915288289459,0.181818181818182,0.183641648021366
"10809_at",11,10.7236091357898,2,1.95457300301718,0.181818181818182,0.182268206372222
"11266_at",11,10.5628101062048,2,1.91548843355372,0.181818181818182,0.181342693307392
"1211_at",11,10.7175920255512,2,1.95501654913334,0.181818181818182,0.182411920930793
"130576_at",11,10.6341046978385,2,1.95605991528188,0.181818181818182,0.183942134374459
"148808_at",11,10.4990783027519,2,1.9575902863613,0.181818181818182,0.186453537149846
"151295_at",11,10.7011412196237,2,1.9607777704046,0.181818181818182,0.18323071625379
"157506_at",11,10.7251457045761,2,1.93506056736726,0.181818181818182,0.18042277659143
"1946_at",11,10.7540921380425,2,1.93827625384859,0.181818181818182,0.180236158382161
"197258_at",11,10.5273822847112,2,1.95454722503716,0.181818181818182,0.185663175533744
"205564_at",11,10.6291023370963,2,1.93026161837294,0.181818181818182,0.181601564944595
"23357_at",11,10.4678107168368,2,1.96632130214896,0.181818181818182,0.187844560370801
"23429_at",11,10.6833341575533,2,1.95305344771189,0.181818181818182,0.182813101126398
"259173_at",11,10.6655307678992,2,1.86398793576064,0.181818181818182,0.174767480055546
"26225_at",11,10.6177823851371,2,1.8609882579064,0.181818181818182,0.17527089842333
"262_at",11,10.6101406340733,2,1.96027753100077,0.181818181818182,0.184755094075337
"2632_at",11,10.5753069408585,2,1.9583181615356,0.181818181818182,0.185178375671489
"3304_at",11,10.6212714951528,2,1.92252084088114,0.181818181818182,0.181006656477854
"337867_at",11,10.7013451861995,2,1.94455111398055,0.181818181818182,0.181710904577516
"3682_at",11,10.5204767648248,2,1.95622044422875,0.181818181818182,0.185944086751788
"3693_at",22,21.269623843705,4,3.87436426207892,0.181818181818182,0.182154808686266
"402573_at",11,10.715816237756,2,1.92879408433822,0.181818181818182,0.179995069114971
"439_at",11,10.7358909008783,2,1.95883406761551,0.181818181818182,0.182456592163697
"4605_at",11,10.6332468648416,2,1.93332673462808,0.181818181818182,0.181819039772371
"50650_at",11,10.6132592460392,2,1.95954736675002,0.181818181818182,0.18463200806871
"51002_at",11,10.5244775721123,2,1.94519214210743,0.181818181818182,0.184825529702471
"5163_at",11,10.7016865355489,2,1.95851846795496,0.181818181818182,0.183010263050515
"55038_at",11,10.485270485541,2,1.92736691988566,0.181818181818182,0.183816614225019
"55432_at",11,10.5702439965617,2,1.88954335349314,0.181818181818182,0.178760618402731
"55527_at",11,10.7444556477434,2,1.95835985210247,0.181818181818182,0.182267014384649
"55937_at",11,10.6022246955858,2,1.91587002117068,0.181818181818182,0.180704529113438
"57530_at",11,10.7156794734658,2,1.95523595456124,0.181818181818182,0.182464953286704
"57570_at",11,10.604325657566,2,1.95558703102797,0.181818181818182,0.184414086682891
"60313_at",11,10.7495661272234,2,1.95746746525053,0.181818181818182,0.182097346263419
"6138_at",11,10.6506109564948,2,1.95858737508327,0.181818181818182,0.183894368415448
"6241_at",11,10.5714933139862,2,1.96273022887548,0.181818181818182,0.185662533246724
"6464_at",11,10.4582802255663,2,1.95570789984771,0.181818181818182,0.187000908148051
"6721_at",11,10.6282180833496,2,1.90536521970027,0.181818181818182,0.179274192979278
"6728_at",11,10.7181361200996,2,1.94689813758456,0.181818181818182,0.181645214780727
"6836_at",11,10.5982485846926,2,1.94871702762955,0.181818181818182,0.183871609734098
"6941_at",11,10.5728525132342,2,1.95414604957894,0.181818181818182,0.184826757692204
"7008_at",11,10.2790129996876,2,1.95551193950973,0.181818181818182,0.190243162409577
"7044_at",11,10.674494951159,2,1.95824531675704,0.181818181818182,0.183450863550637
"7174_at",11,10.5378330763031,2,1.87460614016683,0.181818181818182,0.177892943131007
"7837_at",11,10.502124593649,2,1.92881580557898,0.181818181818182,0.18365958129514
"79064_at",11,10.7065347375863,2,1.95842411731082,0.181818181818182,0.182918578728894
"79077_at",11,10.6956854240538,2,1.90105694676717,0.181818181818182,0.177740544097513
"79169_at",11,10.7565669574274,2,1.95896714133812,0.181818181818182,0.182118249167357
"79866_at",22,21.3421279040945,4,3.91411947122207,0.181818181818182,0.183398744905429
"8111_at",11,10.5913459048676,2,1.85673677072075,0.181818181818182,0.175306971125118
"8412_at",11,10.7007944819421,2,1.93759468932375,0.181818181818182,0.181070171246957
"84215_at",11,10.7143459456723,2,1.95843317347212,0.181818181818182,0.182786068641284
"84515_at",11,10.6171812763994,2,1.9643674777589,0.181818181818182,0.185017795836776
"8607_at",11,10.4667797040187,2,1.89810444624133,0.181818181818182,0.181345600071487
"8880_at",11,10.5464301425673,2,1.95526845933987,0.181818181818182,0.185396236727351
"89885_at",11,10.5753088868158,2,1.95423998767591,0.181818181818182,0.184792709942709
"89927_at",11,10.6436597110268,2,1.96042711100838,0.181818181818182,0.184187315663369
"90871_at",11,10.7083022562018,2,1.92899337114347,0.181818181818182,0.180139981576097
"9231_at",11,10.6270477553582,2,1.93968461506743,0.181818181818182,0.18252337429174
"89884_at",28,26.869048453403,5,4.75970377412689,0.178571428571429,0.177144485871217
"124995_at",17,16.5236338492262,3,2.93148734871382,0.176470588235294,0.177411783356063
"1978_at",17,16.527816304952,3,2.86338663524429,0.176470588235294,0.17324651862124
"266675_at",17,16.3789320409515,3,2.93575156863442,0.176470588235294,0.179239498722768
"27163_at",17,16.5064138860836,3,2.93318645078523,0.176470588235294,0.177699800273285
"338707_at",17,16.4021041557708,3,2.93794514571263,0.176470588235294,0.179120015201157
"3930_at",17,16.4862869639946,3,2.91910975561935,0.176470588235294,0.17706289851648
"51067_at",17,16.6109077694071,3,2.89120848002805,0.176470588235294,0.17405481507476
"51126_at",17,16.5980398494588,3,2.93301320562717,0.176470588235294,0.176708408476486
"59348_at",17,16.514664403979,3,2.93529161960434,0.176470588235294,0.17773849639337
"64928_at",17,16.3301791391483,3,2.92144123144075,0.176470588235294,0.178898296616795
"7014_at",17,16.3807752425525,3,2.92758998083752,0.176470588235294,0.178721088439849
"7466_at",17,16.3536057907633,3,2.93272248529123,0.176470588235294,0.179331856399991
"79170_at",17,16.5366313660926,3,2.91254688279051,0.176470588235294,0.17612697642656
"83463_at",17,16.2009109665678,3,2.90524246302476,0.176470588235294,0.179325870564934
"9282_at",17,16.423077174,3,2.94223105389621,0.176470588235294,0.179152239420403
"51377_at",23,22.2721679501462,4,3.88220349325213,0.173913043478261,0.174307391267075
"58526_at",23,22.3041257110264,4,3.91487937955166,0.173913043478261,0.175522655775576
"746_at",23,22.2170504980434,4,3.90699964864576,0.173913043478261,0.175855910711003
"100131496_at",6,5.85938246163931,1,0.97347966650792,0.166666666666667,0.16614031817878
"100137047_at",12,11.5913486266516,2,1.91333162634955,0.166666666666667,0.165065488751697
"100507577_at",6,5.87744047689495,1,0.981626291836323,0.166666666666667,0.16701594779143
"10092_at",6,5.80937724629474,1,0.979186633857812,0.166666666666667,0.168552771208367
"10158_at",6,5.72758239839362,1,0.967627188101479,0.166666666666667,0.168941644274356
"10329_at",12,11.6420337046992,2,1.95778981710833,0.166666666666667,0.168165620094201
"10471_at",6,5.7047564247196,1,0.978486343016538,0.166666666666667,0.171521143089756
"10473_at",6,5.84261856930448,1,0.981518414926994,0.166666666666667,0.167992896213288
"10512_at",6,5.82034348518347,1,0.975481946084121,0.166666666666667,0.167598690449688
"10644_at",6,5.74787212492705,1,0.947309625358429,0.166666666666667,0.164810490694494
"1080_at",12,11.495532361916,2,1.96486009005495,0.166666666666667,0.170923801368644
"10921_at",18,17.4846410757702,3,2.93841436175508,0.166666666666667,0.168056887700547
"10970_at",6,5.82238092840135,1,0.97607607476323,0.166666666666667,0.167642084357959
"11004_at",18,17.4534898377539,3,2.9044401576691,0.166666666666667,0.166410281535012
"11025_at",12,11.4787461921572,2,1.93411427700231,0.166666666666667,0.168495255895089
"11284_at",6,5.67056204739191,1,0.945038869091481,0.166666666666667,0.166657001756314
"11345_at",6,5.70542295111022,1,0.974252788420474,0.166666666666667,0.170759082502533
"114904_at",6,5.77770029252436,1,0.983505855410685,0.166666666666667,0.170224450147271
"116071_at",6,5.84735289313333,1,0.977519458026172,0.166666666666667,0.16717298851145
"1182_at",6,5.81217325744749,1,0.960586391889157,0.166666666666667,0.165271465481229
"125058_at",6,5.87120380452167,1,0.968135579524557,0.166666666666667,0.164895583896943
"125988_at",6,5.85542460250957,1,0.960853018762891,0.166666666666667,0.164096215729783
"126003_at",6,5.87959273870288,1,0.980638620040277,0.166666666666667,0.166786827527211
"1271_at",12,11.652997665473,2,1.9255620091695,0.166666666666667,0.1652417742153
"127281_at",12,11.5497927518786,2,1.85207051767938,0.166666666666667,0.160355303118156
"127833_at",12,11.7210510325863,2,1.94282538301625,0.166666666666667,0.165755219187673
"140801_at",6,5.74810418499606,1,0.971792724552172,0.166666666666667,0.169063171660803
"146956_at",6,5.82809369609989,1,0.979629052517487,0.166666666666667,0.168087389050222
"147111_at",6,5.78352708721232,1,0.899703424078079,0.166666666666667,0.155563103710082
"1559_at",12,11.6876216539857,2,1.95494024243559,0.166666666666667,0.167265873272765
"157247_at",6,5.72961742425793,1,0.896291860729844,0.166666666666667,0.156431362578441
"158158_at",6,5.82425793146286,1,0.974856760966821,0.166666666666667,0.167378706856475
"1660_at",24,23.1249074505235,4,3.9175840189551,0.166666666666667,0.169409716658841
"1834_at",6,5.76647787119602,1,0.980538147137795,0.166666666666667,0.170041083836575
"196996_at",6,5.8824433180177,1,0.981779745434841,0.166666666666667,0.166899992461923
"200734_at",6,5.82071951652203,1,0.977869239450581,0.166666666666667,0.16799800036317
"201266_at",6,5.6958333765685,1,0.948301413638593,0.166666666666667,0.166490371284334
"2036_at",6,5.82366543066922,1,0.976717293437028,0.166666666666667,0.167715213908638
"2125_at",6,5.84089416191701,1,0.941182698737704,0.166666666666667,0.161136749382359
"2145_at",6,5.79465074872117,1,0.899642919234495,0.166666666666667,0.155254036566921
"2185_at",12,11.7075336727748,2,1.95709329078085,0.166666666666667,0.167165292492984
"221061_at",6,5.71333557528825,1,0.978748034903372,0.166666666666667,0.171309390461279
"22875_at",6,5.80235244994911,1,0.978476936440259,0.166666666666667,0.168634522787191
"23061_at",6,5.78397097681335,1,0.982870828281824,0.166666666666667,0.169930110683808
"23152_at",6,5.81318637648524,1,0.933929408911886,0.166666666666667,0.160657055946064
"23348_at",12,11.5470918869903,2,1.96121381422041,0.166666666666667,0.169844826161818
"23373_at",12,11.5402240200186,2,1.96165191465259,0.166666666666667,0.169983867839113
"23383_at",6,5.86152314397223,1,0.97594341009035,0.166666666666667,0.1664999670084
"23435_at",6,5.88319460503735,1,0.981452312761625,0.166666666666667,0.166823023654747
"23683_at",12,11.5625819336538,2,1.90141963720544,0.166666666666667,0.164445938469089
"23767_at",6,5.82346519639323,1,0.973968782821669,0.166666666666667,0.167249008962035
"253430_at",6,5.61577847779994,1,0.862020111053956,0.166666666666667,0.153499664287268
"253769_at",12,11.4760764170504,2,1.960390286308,0.166666666666667,0.170824087873393
"254122_at",12,11.5930342181056,2,1.90899364255932,0.166666666666667,0.164667299918594
"25824_at",6,5.86827773008257,1,0.975533702216467,0.166666666666667,0.166238502519331
"2582_at",6,5.85767232131736,1,0.981463705359663,0.166666666666667,0.167551828016719
"25894_at",6,5.86047070572123,1,0.979579427545071,0.166666666666667,0.167150298454485
"25950_at",6,5.78958939181181,1,0.957140695757003,0.166666666666667,0.165320997912336
"26061_at",12,11.6029582055168,2,1.95478030892587,0.166666666666667,0.1684725803801
"26091_at",6,5.72109703213314,1,0.968135579524557,0.166666666666667,0.169222017051437
"26574_at",18,17.4384552085162,3,2.92824182497149,0.166666666666667,0.167918648180572
"2664_at",6,5.76870706351916,1,0.983149609179764,0.166666666666667,0.170428069644431
"26873_at",12,11.686227069185,2,1.96286789237766,0.166666666666667,0.167964209556862
"27023_at",6,5.78386811748054,1,0.976235752968425,0.166666666666667,0.168785963500439
"27107_at",18,16.8660038543719,3,2.85205845566751,0.166666666666667,0.169101020033754
"27153_at",6,5.73315353743461,1,0.979040656060122,0.166666666666667,0.170768260376681
"27336_at",6,5.87443784346821,1,0.977292887739602,0.166666666666667,0.166363644280661
"27340_at",12,11.7445198561885,2,1.95001993687931,0.166666666666667,0.166036582232163
"2805_at",6,5.73477217168804,1,0.98028470941928,0.166666666666667,0.170936992799617
"28316_at",12,11.5119559282839,2,1.95593285813865,0.166666666666667,0.169904477599075
"283316_at",12,11.3418459826698,2,1.93309628553027,0.166666666666667,0.170439299606433
"283537_at",6,5.86957683126109,1,0.978256751572862,0.166666666666667,0.166665635308275
"285367_at",6,5.85375301676499,1,0.980073249827793,0.166666666666667,0.167426477854616
"2859_at",6,5.87569089028277,1,0.977519458026172,0.166666666666667,0.166366726276019
"28991_at",6,5.81042985344398,1,0.936809701733164,0.166666666666667,0.161228983975754
"29066_at",6,5.73020152741115,1,0.943754465077799,0.166666666666667,0.164698302592541
"29101_at",6,5.87153157853494,1,0.983146545221772,0.166666666666667,0.167442946030631
"29110_at",12,11.5919398671578,2,1.95718213699655,0.166666666666667,0.168839914580788
"3068_at",6,5.82125057251376,1,0.980652626816379,0.166666666666667,0.168460816898474
"30844_at",6,5.73031237123463,1,0.979200574565653,0.166666666666667,0.170880837051939
"30850_at",6,5.88253578609737,1,0.980748356465006,0.166666666666667,0.166722038271808
"3110_at",6,5.70488185674122,1,0.979862129054417,0.166666666666667,0.171758531317621
"313_at",6,5.77742237063099,1,0.979472069144866,0.166666666666667,0.169534440501343
"3241_at",6,5.80620987003112,1,0.950092812986681,0.166666666666667,0.163633908221369
"3312_at",6,5.78443689610853,1,0.977740258953159,0.166666666666667,0.169029462420263
"3625_at",6,5.76079399872261,1,0.915686522122044,0.166666666666667,0.158951443555365
"3654_at",18,17.1474079467902,3,2.93150499973816,0.166666666666667,0.170959074912947
"3664_at",6,5.75714904032592,1,0.977583509914761,0.166666666666667,0.169803404960907
"384_at",6,5.78434550843624,1,0.977331105538861,0.166666666666667,0.168961398331663
"388325_at",12,11.7079115895803,2,1.93712956142148,0.166666666666667,0.165454747979603
"3898_at",12,11.6410007817637,2,1.93373056452051,0.166666666666667,0.166113773271953
"38_at",6,5.7168804687847,1,0.941182698737704,0.166666666666667,0.164632215747163
"3984_at",6,5.68607356514613,1,0.979111235464257,0.166666666666667,0.1721946127229
"399664_at",6,5.69070139575505,1,0.980379615619683,0.166666666666667,0.172277465893922
"4123_at",12,11.7183485700962,2,1.95369873582084,0.166666666666667,0.166721336554746
"4302_at",6,5.78533621248877,1,0.979748459776741,0.166666666666667,0.169350306324767
"440574_at",6,5.88441179945384,1,0.976666179632661,0.166666666666667,0.165975158251724
"467_at",6,5.81855643571983,1,0.977952134479908,0.166666666666667,0.168074701222507
"4696_at",6,5.75672798530162,1,0.979727206297371,0.166666666666667,0.170188205661074
"4715_at",6,5.87361214492371,1,0.975869603918586,0.166666666666667,0.166144712970533
"4723_at",6,5.8134110192675,1,0.980699617784008,0.166666666666667,0.168696074393098
"472_at",6,5.83949142712967,1,0.976906913363458,0.166666666666667,0.167293149678215
"4800_at",6,5.85480960499695,1,0.976693195246303,0.166666666666667,0.166818950767027
"5000_at",12,11.5268739201059,2,1.96042970981998,0.166666666666667,0.170074707453898
"51154_at",6,5.71118434040906,1,0.982870828281824,0.166666666666667,0.172095798296615
"5125_at",12,11.6253287798242,2,1.95181152070941,0.166666666666667,0.167893016849277
"51510_at",6,5.86106649468208,1,0.975038233726117,0.166666666666667,0.166358500558013
"51604_at",12,11.7467692038562,2,1.95703324131428,0.166666666666667,0.166601829605355
"51654_at",6,5.85955696237572,1,0.974390453678945,0.166666666666667,0.16629080661482
"51660_at",12,11.491604396914,2,1.96100859739496,0.166666666666667,0.170647068038784
"5245_at",6,5.82566281168837,1,0.979069122641122,0.166666666666667,0.168061412802121
"53347_at",12,11.5159752604623,2,1.9178132600363,0.166666666666667,0.166535027790544
"53832_at",6,5.81457506068506,1,0.97879999920273,0.166666666666667,0.168335603029847
"5424_at",6,5.66584528395368,1,0.979379697084334,0.166666666666667,0.172856766819604
"54494_at",6,5.78309496784543,1,0.976710560224851,0.166666666666667,0.168890631341082
"54749_at",6,5.8534439570631,1,0.982531543762563,0.166666666666667,0.167855291853779
"54807_at",6,5.84926286140199,1,0.950576149884609,0.166666666666667,0.162512127153193
"5493_at",6,5.88399945905056,1,0.980921909722947,0.166666666666667,0.166710061166666
"55006_at",12,11.6122833005659,2,1.95807127137245,0.166666666666667,0.168620694198619
"55619_at",6,5.7906104332292,1,0.980270125009106,0.166666666666667,0.169286146307454
"55622_at",12,11.6663921191644,2,1.90195791489556,0.166666666666667,0.163028800632478
"55629_at",12,11.710253904851,2,1.92886995302534,0.166666666666667,0.164716322011285
"55663_at",18,17.2037705727245,3,2.78200358251341,0.166666666666667,0.161708944603347
"55770_at",12,11.6380914409269,2,1.95810509303616,0.166666666666667,0.168249674181991
"5595_at",12,11.618809531241,2,1.93784031354101,0.166666666666667,0.166784756074233
"56254_at",6,5.78993881374307,1,0.970380578945854,0.166666666666667,0.1675977260144
"57168_at",6,5.81603669437131,1,0.976085736513941,0.166666666666667,0.167826612486573
"57459_at",6,5.73506627034467,1,0.984034391815527,0.166666666666667,0.171582043768849
"57542_at",18,17.5803860104833,3,2.93158885509569,0.166666666666667,0.166753383762311
"57696_at",12,11.7249180237019,2,1.93469821925776,0.166666666666667,0.16500739837556
"57699_at",6,5.80193394758994,1,0.97476996495795,0.166666666666667,0.168007766679739
"57704_at",12,11.459221933697,2,1.89465654243273,0.166666666666667,0.165339021566665
"5790_at",6,5.73673685154043,1,0.967105748533457,0.166666666666667,0.168581159213145
"5967_at",6,5.86754007815099,1,0.967679801193062,0.166666666666667,0.164920867740882
"6382_at",6,5.73552955785801,1,0.977514035393911,0.166666666666667,0.170431348236129
"63922_at",6,5.87863995673821,1,0.978621790080847,0.166666666666667,0.166470781895587
"6426_at",6,5.66992234848836,1,0.937157761647012,0.166666666666667,0.165285819460449
"64320_at",6,5.80469754391607,1,0.977292887739602,0.166666666666667,0.168362413432532
"64332_at",6,5.76574987492078,1,0.975997804543783,0.166666666666667,0.169275085759282
"645687_at",12,11.7241668420879,2,1.95473394732576,0.166666666666667,0.166726896132915
"6476_at",18,17.4701385971255,3,2.91783346293276,0.166666666666667,0.167018335127167
"6526_at",6,5.88715302867901,1,0.980544616869579,0.166666666666667,0.166556672145755
"652_at",12,11.2905853485602,2,1.8348425377639,0.166666666666667,0.162510842539966
"6536_at",6,5.87137191357437,1,0.974291481655673,0.166666666666667,0.1659393232105
"6608_at",6,5.79558649815027,1,0.97939265587134,0.166666666666667,0.16898939497908
"6722_at",6,5.84223543139028,1,0.980698642140883,0.166666666666667,0.167863594964283
"6924_at",6,5.79338663544069,1,0.937157761647012,0.166666666666667,0.161763372724687
"6992_at",6,5.88148568511156,1,0.978879457680496,0.166666666666667,0.166434045764736
"728489_at",6,5.86685342352238,1,0.965225683313631,0.166666666666667,0.164521867794359
"7384_at",6,5.85603470329438,1,0.980032020314536,0.166666666666667,0.167354202966592
"7429_at",6,5.79713346097084,1,0.964350598528427,0.166666666666667,0.166349559660979
"7498_at",18,17.4177315170939,3,2.93623678236833,0.166666666666667,0.168577451058233
"752_at",6,5.75325259701961,1,0.97604157936673,0.166666666666667,0.169650395651384
"7678_at",18,17.3998423639526,3,2.89904035621089,0.166666666666667,0.166613024162613
"7732_at",6,5.73874171590594,1,0.977975183516504,0.166666666666667,0.170416309346328
"7775_at",6,5.82724588763215,1,0.977810536498548,0.166666666666667,0.167799772886514
"7798_at",6,5.72057863044143,1,0.953775173543421,0.166666666666667,0.166727045489422
"79752_at",18,17.478759711407,3,2.83778309552149,0.166666666666667,0.16235609061377
"79767_at",12,11.6127688560855,2,1.95673897286735,0.166666666666667,0.168498916762814
"79834_at",6,5.76292775520348,1,0.964091177304664,0.166666666666667,0.167291907561077
"80139_at",6,5.84484350074875,1,0.974252788420474,0.166666666666667,0.166685863923588
"80255_at",6,5.71236045731011,1,0.940009588782414,0.166666666666667,0.164557120617184
"80308_at",6,5.878747609599,1,0.977523325848393,0.166666666666667,0.166280880004487
"80704_at",12,11.5842700178596,2,1.94330661150336,0.166666666666667,0.167753911856971
"8324_at",6,5.85531618932283,1,0.978982302979899,0.166666666666667,0.167195463289425
"84842_at",6,5.80576094472586,1,0.962595916290548,0.166666666666667,0.165800129467094
"84947_at",6,5.79698877130465,1,0.945038869091481,0.166666666666667,0.163022373575996
"85021_at",12,11.468294639815,2,1.94372147068648,0.166666666666667,0.169486530624909
"85437_at",18,17.4010412898353,3,2.93435404747709,0.166666666666667,0.168630945619972
"8611_at",6,5.833800964229,1,0.932343174821909,0.166666666666667,0.159817446727912
"8648_at",6,5.73259587860238,1,0.97659187449297,0.166666666666667,0.170357704463037
"8658_at",6,5.79461169329644,1,0.981399815225573,0.166666666666667,0.169364207158336
"8694_at",12,11.6200111690334,2,1.9569939927035,0.166666666666667,0.168415844377049
"87178_at",12,11.5894771360542,2,1.83389340985499,0.166666666666667,0.158237803856557
"89122_at",12,11.5522444089447,2,1.95647175909362,0.166666666666667,0.169358584343901
"8925_at",6,5.77699747127111,1,0.975486658519646,0.166666666666667,0.168857034016498
"90378_at",6,5.7377446262173,1,0.937157761647012,0.166666666666667,0.163332079536075
"904_at",12,11.6848223299416,2,1.96785335265698,0.166666666666667,0.168411063265762
